id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID002334,12.9646943,77.5765416,"Police Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL2334,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 18:01:46+00,,2024-03-15 18:18:30.791054+00,FKDEV00513,FKUSR00502,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-02 02:28:11.838077+00,FKN00GL2334,SCOOTER,approved,2024-04-14 05:41:13.383+00
FKID002335,12.9807791,77.603043,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL2335,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-17 06:06:46+00,,2023-11-17 06:12:24.734676+00,FKDEV00493,FKUSR00484,16.0,Shivajinagar,True,BTP211 - Central Street Junction,,,FKN00GL2335,SCOOTER,approved,2023-11-17 20:13:10.967+00
FKID002336,13.0083554,77.554508,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL2336,CAR,,"[""NO PARKING""]",[113],2024-03-15 09:01:46+00,,2024-03-15 19:21:32.293518+00,FKDEV00380,FKUSR00376,19.0,Malleshwaram,True,"BTP001 - 10th Cross, Dr. Rajkumar Road",,2024-04-02 02:30:15.489964+00,FKN00GL2336,CAR,approved,2024-04-14 05:36:39.814+00
FKID002337,12.9983061,77.5531178,"5th Cross Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL2337,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-15 06:29:46+00,,2024-03-15 19:16:04.232678+00,FKDEV00501,FKUSR00492,19.0,Malleshwaram,True,BTP008 - Navarang Theatre,,2024-04-02 02:30:15.447001+00,FKN00GL2337,MOTOR CYCLE,approved,2024-04-16 22:47:04.238+00
FKID002338,13.008295,77.554655,"GP Rajarathnam Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL2338,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 09:02:46+00,,2024-03-15 19:25:36.095386+00,FKDEV00380,FKUSR00376,19.0,Malleshwaram,True,"BTP001 - 10th Cross, Dr. Rajkumar Road",,2024-04-02 02:30:15.517348+00,FKN00GL2338,SCOOTER,approved,2024-04-14 05:42:23.299+00
FKID002339,13.008095,77.5545359,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL2339,CAR,,"[""NO PARKING""]",[113],2024-03-15 09:00:46+00,,2024-03-15 19:20:58.388557+00,FKDEV00380,FKUSR00376,19.0,Malleshwaram,True,"BTP001 - 10th Cross, Dr. Rajkumar Road",,2024-04-02 02:30:15.484523+00,FKN00GL2339,CAR,approved,2024-04-14 05:37:27.242+00
FKID002340,13.008295,77.554655,"GP Rajarathnam Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL2340,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 09:01:46+00,,2024-03-15 19:24:10.980882+00,FKDEV00380,FKUSR00376,19.0,Malleshwaram,True,"BTP001 - 10th Cross, Dr. Rajkumar Road",,2024-04-02 02:30:15.508294+00,FKN00GL2340,SCOOTER,approved,2024-04-14 05:37:48.83+00
FKID002341,13.0083554,77.554508,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL2341,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 09:01:46+00,,2024-03-15 19:23:34.386816+00,FKDEV00380,FKUSR00376,19.0,Malleshwaram,True,"BTP001 - 10th Cross, Dr. Rajkumar Road",,2024-04-02 02:30:15.503705+00,FKN00GL2341,MOTOR CYCLE,approved,2024-04-14 05:37:59.503+00
FKID002342,12.9981122,77.5525343,"Padmabhushan Dr MC Modi Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL2342,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-15 05:58:46+00,,2024-03-15 19:18:13.573669+00,FKDEV00501,FKUSR00492,19.0,Malleshwaram,True,BTP008 - Navarang Theatre,,2024-04-02 02:30:15.479041+00,FKN00GL2342,SCOOTER,approved,2024-04-14 07:04:04.582+00
FKID002343,12.9905166,77.5932883,"Millers Road, Dobaispet, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL2343,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 19:34:46+00,,2024-03-15 19:37:39.395603+00,FKDEV00344,FKUSR00341,11.0,High ground,True,No Junction,,2024-04-02 02:32:09.673837+00,FKN00GL2343,CAR,approved,2024-04-14 05:46:21.102+00
FKID002344,12.9904296,77.593179,"Millers Road, Dobaispet, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL2344,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 19:34:46+00,,2024-03-15 19:37:40.02203+00,FKDEV00344,FKUSR00341,11.0,High ground,True,No Junction,,2024-04-02 02:32:09.678327+00,FKN00GL2344,CAR,approved,2024-04-14 05:47:18.417+00
FKID002345,12.9779048,77.5776698,"4th Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL2345,CAR,,"[""NO PARKING""]",[113],2024-03-15 19:40:46+00,,2024-03-15 19:55:42.622293+00,FKDEV00175,FKUSR00175,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-02 14:08:42.273748+00,FKN00GL2345,CAR,approved,2024-04-14 05:58:10.712+00
FKID002346,12.9780261,77.5767494,"4th Cross Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL2346,CAR,,"[""NO PARKING""]",[113],2024-03-15 19:47:46+00,,2024-03-15 19:57:54.374068+00,FKDEV00175,FKUSR00175,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-02 14:12:55.369869+00,FKN00GL2346,CAR,approved,2024-04-15 03:51:50.655+00
FKID002347,12.9784458,77.5736202,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL2347,CAR,,"[""WRONG PARKING""]",[112],2024-03-14 01:27:46+00,,2024-03-15 20:00:16.78927+00,FKDEV00241,FKUSR00240,3.0,Upparpet,True,BTP057 - Anand Rao Junction,,2024-04-02 14:15:10.081662+00,FKN00GL2347,CAR,approved,2024-04-06 01:08:11.716+00
FKID002348,12.9792087,77.5774235,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL2348,CAR,,"[""NO PARKING""]",[113],2024-03-15 19:58:46+00,,2024-03-15 20:01:23.503713+00,FKDEV00241,FKUSR00240,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-02 14:15:10.125203+00,FKN00GL2348,CAR,approved,2024-04-15 03:56:27.793+00
FKID002349,12.9876422,77.6180802,"Osborne Road, Meanee Avenue Layout, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",FKN00GL2349,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-18 23:08:46+00,,2023-11-18 23:17:33.008602+00,FKDEV00384,FKUSR00381,14.0,Pulikeshinagar(F.Town),True,No Junction,,,FKN00GL2349,MOTOR CYCLE,approved,2023-11-20 11:39:35.056+00
FKID002350,12.9790855,77.5789322,"Vajreshwari Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL2350,CAR,,"[""NO PARKING""]",[113],2024-03-15 20:02:46+00,,2024-03-15 20:04:20.220426+00,FKDEV00241,FKUSR00240,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-02 14:16:12.334944+00,FKN00GL2350,CAR,approved,2024-04-15 05:28:13.576+00
FKID002351,12.9790769,77.5790921,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL2351,CAR,,"[""NO PARKING""]",[113],2024-03-15 20:03:46+00,,2024-03-15 20:05:19.548834+00,FKDEV00241,FKUSR00240,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-02 14:17:17.261373+00,FKN00GL2351,CAR,approved,2024-04-15 05:31:14.495+00
FKID002352,12.9790246,77.5791688,"Vajreshwari Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL2352,CAR,,"[""NO PARKING""]",[113],2024-03-15 20:03:46+00,,2024-03-15 20:04:59.577801+00,FKDEV00241,FKUSR00240,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-02 14:17:17.238869+00,FKN00GL2352,CAR,approved,2024-04-15 05:31:48.978+00
FKID002353,12.979135,77.5787362,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL2353,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 20:01:46+00,,2024-03-15 20:05:54.671986+00,FKDEV00241,FKUSR00240,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-02 14:17:17.325966+00,FKN00GL2353,CAR,approved,2024-04-15 05:32:48.556+00
FKID002354,12.979102,77.5785043,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL2354,CAR,,"[""NO PARKING""]",[113],2024-03-15 20:00:46+00,,2024-03-15 20:08:30.935522+00,FKDEV00241,FKUSR00240,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-02 14:18:18.037209+00,FKN00GL2354,CAR,approved,2024-04-15 05:35:00.763+00
FKID002355,12.9520991,77.5768027,"Sajjan Rao Circle, Sajjan Rao Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL2355,CAR,,"[""WRONG PARKING""]",[112],2023-11-17 06:02:46+00,,2023-11-17 06:04:23.324499+00,FKDEV00514,FKUSR00503,24.0,V.V.Puram (C.Pet),True,BTP106 - VV Puram College,,,FKN00GL2355,CAR,rejected,2023-11-17 20:15:42.613+00
FKID002356,12.9725978,77.538025,"17th Cross Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL2356,CAR,,"[""NO PARKING""]",[113],2024-03-15 19:41:46+00,,2024-03-15 20:45:47.556663+00,FKDEV00515,FKUSR00504,30.0,Vijayanagara,True,BTP028 - Vijayanagar Bus Stand Junction,,2024-04-02 14:48:31.693145+00,FKN00GL2356,CAR,approved,2024-04-14 06:00:24.313+00
FKID002357,12.9166205,77.5726804,"Subramanyapura Road, Sarbandapalya, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2357,LGV,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-14 00:47:46+00,,2024-03-15 20:24:15.436938+00,FKDEV00516,FKUSR00505,23.0,Banashankari,True,"BTP113 - 27th Cross, Pai Vista, KR Road",,2024-04-02 14:26:54.630264+00,FKN00GL2357,LGV,approved,2024-04-06 00:14:17.39+00
FKID002358,12.916955,77.5734017,"Subramanyapura Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2358,PASSENGER AUTO,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-03-14 01:03:46+00,,2024-03-15 20:25:16.959858+00,FKDEV00516,FKUSR00505,23.0,Banashankari,True,"BTP115 - Sahasra Hospital, Jayanagar",,2024-04-02 14:27:59.454438+00,FKN00GL2358,PASSENGER AUTO,approved,2024-04-11 01:46:23.645+00
FKID002359,12.9774184,77.5764006,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL2359,SCOOTER,,"[""NO PARKING""]",[113],2023-11-17 20:15:46+00,,2023-11-17 20:17:05.346027+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL2359,SCOOTER,approved,2023-11-17 20:21:09.221+00
FKID002360,13.0295378,77.5708976,"Padmasri CK Venkata Ramaiah Road, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL2360,SCOOTER,,"[""NO PARKING""]",[113],2023-11-27 23:39:46+00,,2023-12-01 08:30:25.321432+00,FKDEV00504,FKUSR00495,10.0,Sadashivanagar,False,No Junction,,,,,,
FKID002361,12.9312317,77.5859283,"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL2361,CAR,,"[""NO PARKING""]",[113],2024-03-15 06:19:46+00,,2024-03-15 20:34:16.941788+00,FKDEV00517,FKUSR00506,25.0,Jayanagara,True,BTP219 - Canara Bank Junction,,2024-04-02 14:33:08.674886+00,FKN00GL2361,CAR,approved,2024-04-14 07:04:16.386+00
FKID002362,13.0004413,77.6773854,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL2362,CAR,,"[""NO PARKING""]",[113],2024-03-15 20:28:46+00,,2024-03-15 20:49:12.745209+00,FKDEV00288,FKUSR00287,84.0,Mahadevapura,True,No Junction,,2024-04-02 14:53:55.982751+00,FKN00GL2362,CAR,approved,2024-04-16 22:49:21.554+00
FKID002363,13.0004439,77.6772633,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL2363,CAR,,"[""NO PARKING""]",[113],2024-03-15 20:28:46+00,,2024-03-15 20:49:11.162498+00,FKDEV00288,FKUSR00287,84.0,Mahadevapura,True,No Junction,,2024-04-02 14:53:55.960008+00,FKN00GL2363,CAR,approved,2024-04-16 22:49:34.293+00
FKID002364,13.0004289,77.6773747,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL2364,PASSENGER AUTO,,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2024-03-15 20:28:46+00,,2024-03-15 20:49:11.957107+00,FKDEV00288,FKUSR00287,84.0,Mahadevapura,True,No Junction,,2024-04-02 14:53:55.977895+00,FKN00GL2364,PASSENGER AUTO,approved,2024-04-16 22:49:45.786+00
FKID002365,13.0008278,77.6768137,"MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL2365,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 20:27:46+00,,2024-03-15 20:49:07.972136+00,FKDEV00288,FKUSR00287,34.0,Banaswadi,True,No Junction,,2024-04-02 14:53:55.94976+00,FKN00GL2365,SCOOTER,approved,2024-04-16 22:49:56.262+00
FKID002366,13.0004034,77.6771612,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL2366,PASSENGER AUTO,,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2024-03-15 20:27:46+00,,2024-03-15 20:49:08.860164+00,FKDEV00288,FKUSR00287,34.0,Banaswadi,True,No Junction,,2024-04-02 14:53:55.953964+00,FKN00GL2366,PASSENGER AUTO,approved,2024-04-16 23:00:04.069+00
FKID002367,13.0004288,77.6771554,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL2367,CAR,,"[""NO PARKING""]",[113],2024-03-15 20:27:46+00,,2024-03-15 20:49:10.351228+00,FKDEV00288,FKUSR00287,34.0,Banaswadi,True,No Junction,,2024-04-02 14:53:55.95705+00,FKN00GL2367,CAR,approved,2024-04-16 22:50:07.533+00
FKID002368,12.9515422,77.7001141,"1st Cross Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL2368,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-15 20:36:46+00,,2024-03-15 20:37:21.063529+00,FKDEV00168,FKUSR00168,13.0,HAL Old Airport,True,No Junction,,2024-04-02 14:35:48.970103+00,FKN00GL2368,CAR,approved,2024-04-14 06:45:11.765+00
FKID002369,13.0054029,77.6851416,"South Avenue, Sri M Vishweshwaraiah Circle, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL2369,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 06:44:46+00,,2024-03-15 20:59:55.815974+00,FKDEV00025,FKUSR00025,15.0,K.R. Pura,True,No Junction,,2024-04-02 15:17:26.4594+00,FKN00GL2369,SCOOTER,approved,2024-04-17 01:01:54.761+00
FKID002370,13.0054245,77.6850211,"Central Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL2370,BUS (BMTC/KSRTC),,"[""WRONG PARKING""]",[112],2024-03-15 06:43:46+00,,2024-03-15 21:01:00.095447+00,FKDEV00025,FKUSR00025,15.0,K.R. Pura,True,No Junction,,2024-04-02 15:19:42.815873+00,FKN00GL2370,PRIVATE BUS,approved,2024-04-17 01:05:28.629+00
FKID002371,12.9341266,77.6907351,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL2371,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-13 23:38:46+00,,2024-03-15 21:16:56.887116+00,FKDEV00518,FKUSR00507,13.0,HAL Old Airport,True,No Junction,,2024-04-02 16:09:04.619871+00,FKN00GL2371,SCOOTER,approved,2024-04-05 07:44:07.652+00
FKID002372,12.9341821,77.6907306,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL2372,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-15 21:16:46+00,,2024-03-15 21:17:29.747132+00,FKDEV00518,FKUSR00507,13.0,HAL Old Airport,True,No Junction,,2024-04-02 16:09:50.020418+00,FKN00GL2372,SCOOTER,approved,2024-04-15 23:11:33.447+00
FKID002373,12.9697422,77.5756821,"Chikkapete Circle, Mamulpet Road, Old Tharagupete, Chikkapete, Chickpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India",FKN00GL2373,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-12-25 00:26:46+00,,2023-12-25 01:33:46.355941+00,FKDEV00519,FKUSR00508,28.0,City Market,False,No Junction,,,,,,
FKID002374,12.9887243,77.5589516,"46th Cross Road, Block 4, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL2374,CAR,,"[""NO PARKING""]",[113],2023-11-19 00:32:46+00,,2023-11-21 22:01:19.339225+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,True,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",,,FKN00GL2374,CAR,approved,2023-11-22 23:58:59.614+00
FKID002375,12.9521076,77.5406695,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL2375,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 20:55:46+00,,2024-03-15 21:09:18.286768+00,FKDEV00444,FKUSR00438,26.0,Byatarayanapura,True,BTP096 - Gali Anjaneya Temple,,2024-04-02 15:45:15.822663+00,FKN00GL2375,SCOOTER,approved,2024-04-15 06:43:36.983+00
FKID002376,12.9098217,77.573065,"41st Main Road, SNN Raj Spiritua, Umarbagh Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL2376,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-03-14 21:33:46+00,,2024-03-15 21:09:24.415385+00,FKDEV00451,FKUSR00445,88.0,J.P. Nagar,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:46:18.592398+00,FKN00GL2376,LGV,approved,2024-04-12 06:54:30.679+00
FKID002377,12.9106206,77.5735543,"40th Main Road, SBI Colony, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL2377,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-03-14 21:33:46+00,,2024-03-15 21:10:02.092316+00,FKDEV00451,FKUSR00445,88.0,J.P. Nagar,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:46:18.729783+00,FKN00GL2377,LGV,approved,2024-04-12 06:54:41.509+00
FKID002378,12.9920171,77.5885902,"Palace Road, Thulasi Thottam, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL2378,MOTOR CYCLE,,"[""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[112,107]",2023-11-27 21:51:46+00,,2023-11-27 21:59:03.407532+00,FKDEV00040,FKUSR00040,11.0,High ground,False,BTP032 - Windsor Circle,,,,,,
FKID002379,12.9920171,77.5885902,"Palace Road, Thulasi Thottam, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL2379,SCOOTER,,"[""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[112,107]",2023-11-27 21:51:46+00,,2023-11-27 21:59:48.701042+00,FKDEV00040,FKUSR00040,11.0,High ground,False,BTP032 - Windsor Circle,,,,,,
FKID002380,12.91491,77.5733899,"Konanakunte Main Road, Prestige Brooklyn Heights, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2380,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 20:51:46+00,,2024-03-15 21:12:18.287995+00,FKDEV00520,FKUSR00509,35.0,K.S. Layout,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:55:42.101674+00,FKN00GL2380,MOTOR CYCLE,approved,2024-04-15 07:41:12.174+00
FKID002381,12.9155275,77.5736649,"Konanakunte Main Road, Prestige Brooklyn Heights, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2381,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 20:55:46+00,,2024-03-15 21:12:22.100947+00,FKDEV00520,FKUSR00509,25.0,Jayanagara,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:55:42.128307+00,FKN00GL2381,SCOOTER,approved,2024-04-15 06:49:45.007+00
FKID002382,12.91491,77.5733899,"Konanakunte Main Road, Prestige Brooklyn Heights, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2382,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 20:54:46+00,,2024-03-15 21:12:20.002943+00,FKDEV00520,FKUSR00509,35.0,K.S. Layout,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:55:42.110151+00,FKN00GL2382,SCOOTER,approved,2024-04-15 06:44:43.692+00
FKID002383,12.9160985,77.5731701,"Konanakunte Main Road, Sarbandapalya, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2383,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 20:54:46+00,,2024-03-15 21:12:21.170075+00,FKDEV00520,FKUSR00509,35.0,K.S. Layout,True,No Junction,,2024-04-02 15:55:42.113277+00,FKN00GL2383,MOTOR CYCLE,approved,2024-04-15 06:44:44.788+00
FKID002384,12.9155656,77.5735536,"Konanakunte Main Road, Prestige Brooklyn Heights, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2384,SCOOTER,,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2024-03-15 20:56:46+00,,2024-03-15 21:12:24.243538+00,FKDEV00520,FKUSR00509,25.0,Jayanagara,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:55:42.14679+00,FKN00GL2384,SCOOTER,approved,2024-04-15 06:45:00.06+00
FKID002385,12.9113163,77.5731598,"9th Cross Road, SNN Raj Spiritua, Umarbagh Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL2385,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-15 21:11:46+00,,2024-03-15 21:12:25.475013+00,FKDEV00451,FKUSR00445,88.0,J.P. Nagar,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:55:42.156854+00,FKN00GL2385,SCOOTER,approved,2024-04-15 11:11:20.662+00
FKID002386,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL2386,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 21:08:46+00,,2024-03-15 21:12:35.46357+00,FKDEV00444,FKUSR00438,26.0,Byatarayanapura,True,BTP096 - Gali Anjaneya Temple,,2024-04-02 15:57:17.487754+00,FKN00GL2386,SCOOTER,approved,2024-04-15 11:12:04.777+00
FKID002387,12.9153717,77.5736705,"Konanakunte Main Road, Prestige Brooklyn Heights, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2387,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 21:04:46+00,,2024-03-15 21:12:34.078351+00,FKDEV00520,FKUSR00509,25.0,Jayanagara,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:57:17.468298+00,FKN00GL2387,SCOOTER,approved,2024-04-15 07:25:45.531+00
FKID002388,12.9153726,77.5736633,"Konanakunte Main Road, Prestige Brooklyn Heights, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL2388,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 21:04:46+00,,2024-03-15 21:12:35.444267+00,FKDEV00520,FKUSR00509,25.0,Jayanagara,True,"BTP117 - 9th Cross, Kanakapura Road",,2024-04-02 15:57:17.482724+00,FKN00GL2388,SCOOTER,approved,2024-04-15 07:15:30.441+00
FKID002389,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL2389,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 20:54:46+00,,2024-03-15 21:13:09.368279+00,FKDEV00444,FKUSR00438,26.0,Byatarayanapura,True,BTP096 - Gali Anjaneya Temple,,2024-04-02 15:58:51.977358+00,FKN00GL2389,SCOOTER,approved,2024-04-15 06:45:01.272+00
FKID002390,12.9341027,77.6907697,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL2390,SCOOTER,,"[""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[112,107]",2024-03-15 21:12:46+00,,2024-03-15 21:13:35.898024+00,FKDEV00518,FKUSR00507,13.0,HAL Old Airport,True,No Junction,,2024-04-02 15:59:54.999186+00,FKN00GL2390,SCOOTER,approved,2024-04-15 21:58:14.934+00
FKID002391,12.9341027,77.6907697,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL2391,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-15 21:12:46+00,,2024-03-15 21:13:58.787556+00,FKDEV00518,FKUSR00507,13.0,HAL Old Airport,True,No Junction,,2024-04-02 16:01:04.663482+00,FKN00GL2391,SCOOTER,approved,2024-04-15 21:58:47.224+00
